,"When I work in a group, I do higher quality work.","When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,"When I work in a group, I am able to share my ideas.",My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I prefer when one student regularly takes on a leadership role.,I prefer when the leadership role rotates between students.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I let the other students do most of the work.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"When I work with other students, we spend too much time talking about other things.",My group did higher quality work when my group members worked on tasks together.,My group did higher quality work when group members worked on different tasks at the same time.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
517,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
518,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,-0.2,0.6
519,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-1.0,0.0,0.0,0.2,0.6,0.2
520,0.5,1.0,0.5,0.0,1.0,-1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,1.0,0.5,0.5,0.0,1.0,-1.0,1.0
521,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.6,0.6,0.6
522,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
523,0.5,1.0,-1.0,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,-1.0,-1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.2,1.0,0.6
524,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.2,0.2,0.2
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
526,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.0,1.0,1.0,1.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,-1.0,1.0,1.0,0.6,1.0,0.6
527,-1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-1.0,0.0,-1.0,0.5,0.0,0.5,0.2,-1.0,-0.6
528,0.5,0.5,-1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.6,0.6
529,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,1.0,1.0,1.0,-1.0,0.5,-1.0,1.0,1.0,0.6,0.6,0.6
530,0.0,0.5,0.5,0.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,-1.0,1.0,0.5,0.6,0.6,-0.2
531,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,-1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,-1.0,1.0,0.5,1.0,1.0,1.0
532,0.5,0.5,0.5,-1.0,1.0,0.5,0.5,0.5,1.0,0.5,-1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,-1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.6,0.6,0.6
533,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.6,0.6,0.2
534,0.5,0.5,0.5,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,-1.0,-1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,-1.0,0.5,0.5,0.6,0.6,0.2
535,0.0,0.5,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,-1.0,0.0,0.5,1.0,1.0,1.0
536,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.6,1.0
537,0.0,0.5,0.5,0.5,1.0,-1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,-0.6,1.0
538,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.6,-0.2,0.2
539,0.5,1.0,0.5,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,-1.0,0.5,-1.0,0.5,1.0,0.5,1.0,1.0,-1.0,1.0,-1.0,0.0,0.5,1.0,1.0,0.6
540,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,-1.0,1.0,1.0,1.0,1.0,1.0
541,-1.0,-1.0,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,0.5,1.0,0.0,-1.0,0.5,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-0.2,-0.2,-0.2
542,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,1.0,0.0,0.6,1.0,0.6
543,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,-1.0,0.0,0.5,0.2,0.2,-0.2
544,0.0,1.0,1.0,1.0,0.5,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.5,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
545,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.6,1.0
546,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.6,0.6,0.6
547,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,-1.0,0.5,0.0,-1.0,0.5,1.0,1.0,1.0,0.0,0.5,-1.0,1.0,0.5,1.0,1.0,1.0
548,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,-1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,-0.6,0.6
549,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
550,0.5,1.0,0.5,0.5,1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,-1.0,0.5,0.5,-1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,1.0,1.0
551,0.5,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,0.5,0.5,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.6,-0.6,0.6
552,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.2,0.6,0.6
553,-1.0,1.0,0.5,0.5,0.5,-1.0,0.5,-1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,-1.0,0.5,1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.5,-1.0,0.5,0.5,0.6,1.0,0.6
554,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,0.5,0.6,0.6,0.6
555,0.0,0.0,0.5,0.5,0.5,-1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,-1.0,0.0,0.5,1.0,0.5,0.2,-0.2,0.2
556,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,-1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.2,0.6,0.2
557,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-1.0,0.0,0.0,0.2,0.2,0.6
558,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,-1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,-1.0,0.0,0.5,0.2,1.0,0.6
559,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,-1.0,-1.0,-1.0,1.0,0.5,1.0,0.0,0.5,-1.0,0.5,0.5,0.0,0.0,0.2,0.6,0.2
560,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,-1.0,0.5,0.5,-1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,0.5,0.6,0.2,0.2
561,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0
562,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.6,0.6,0.6
563,0.5,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,-1.0,1.0,0.5,0.2,1.0,0.6
565,0.5,0.5,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.6,1.0
566,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.5,1.0,-1.0,1.0,-1.0,0.5,0.5,1.0,1.0,1.0
567,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,-1.0,0.5,0.5,1.0,0.5,-1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.6,1.0
568,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,-1.0,0.5,-1.0,1.0,0.5,0.5,0.5,1.0,0.6,0.6
569,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.6,-0.2
570,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,-1.0,1.0,-1.0,-1.0,0.5,0.0,1.0,1.0,0.5,-1.0,1.0,-1.0,0.5,0.5,1.0,0.6,1.0
571,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,-1.0,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,0.0,1.0,-0.6,-0.2,-0.6
572,0.0,0.5,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,1.0,1.0,1.0,0.5,0.5,1.0,-1.0,1.0,1.0,0.6,1.0
573,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.6,0.6,-0.2
574,0.5,1.0,0.0,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,-1.0,-1.0,0.5,0.0,-1.0,0.5,0.0,0.5,1.0,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,1.0
575,0.0,0.5,-1.0,1.0,0.0,-1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0
576,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,0.5,0.5,1.0,-1.0,1.0,0.5,0.5,0.0,0.6,0.6,0.6
577,1.0,0.0,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,0.0,-1.0,0.5,1.0,-1.0,0.5,-1.0,0.0,0.5,0.5,0.5,0.0,0.5,-1.0,1.0,-1.0,0.0,0.0,0.2,-0.2,0.2
578,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.6,1.0,0.6
579,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,1.0,0.5,0.5,-1.0,0.0,0.5,0.0,0.5,0.5,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.0,-1.0,0.5,0.5,0.0,0.5,0.2,0.6,0.6
580,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0
582,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,-1.0,0.5,-1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.2,-0.2,0.2
583,1.0,0.5,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0
584,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.2
585,0.0,0.5,0.5,1.0,0.5,-1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0
586,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,-1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.2,0.6,0.6
587,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
588,0.5,0.0,0.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,-1.0,0.5,-1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,-0.2,-0.2
589,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.6,0.6
590,0.0,0.0,0.0,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.6,0.2
591,0.5,-1.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,-1.0,-1.0,1.0,1.0,0.5,0.0,1.0,-1.0,1.0,-1.0,0.0,0.5,1.0,1.0,0.6
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.2
594,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.6,0.6,0.6
595,0.5,0.0,0.0,1.0,1.0,-1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,-1.0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
596,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.6,0.6,0.6
597,0.0,1.0,0.0,0.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,-1.0,0.0,0.0,0.6,0.6,0.2
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
599,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0
600,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,-0.6,-0.6,-0.6
601,0.5,1.0,0.0,0.5,0.5,-1.0,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.0,0.5,-1.0,-1.0,-1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,-0.2,0.2,-0.2
602,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.0,-1.0,0.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,-1.0,0.5,0.0,1.0,-0.6,0.6
603,0.5,0.0,-1.0,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.5,-1.0,1.0,0.5,-1.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,-1.0,1.0,0.0,1.0,1.0,1.0
604,1.0,0.0,0.0,0.5,0.0,-1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.6,0.2
605,0.0,-1.0,-1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,-1.0,-1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.2,1.0,-1.0
606,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,-1.0,1.0,1.0,0.0,1.0,0.5,-1.0,1.0,-1.0,0.2,0.2,0.2
607,1.0,0.0,0.5,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,-0.2,0.2,-0.2
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
609,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,-1.0,0.5,0.0,0.6,0.2,0.6
610,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.5,0.0,0.0,0.5,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,-1.0,0.5,0.0,0.6,-0.6,0.6
611,0.5,0.5,-1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,0.5,0.6,0.6,0.6
612,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,-1.0,0.0,0.5,1.0,1.0,1.0
613,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.6,0.6,0.6
614,0.5,0.0,0.5,1.0,0.5,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,-1.0,0.5,0.5,-1.0,0.5,1.0,0.5,0.0,0.5,-1.0,1.0,0.5,0.5,0.5,0.6,0.2,0.6
615,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6,0.6,1.0
616,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.2,0.2,0.2
617,0.5,0.5,0.5,0.5,0.5,-1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,-1.0,-1.0,0.5,-1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,-1.0,0.0,0.0,1.0,1.0,1.0
618,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-0.2
