,"When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
657,4.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
658,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3333333333333335,2.5,3.3333333333333335
659,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
660,2.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,4.166666666666667,5.0,5.0
661,4.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0
662,4.0,2.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
663,4.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
664,3.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,3.3333333333333335,4.166666666666667,4.166666666666667
665,2.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,3.0,5.0,1.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
666,2.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,5.0,4.166666666666667,5.0
667,1.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
669,5.0,2.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0
670,5.0,5.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
671,3.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,2.5,3.3333333333333335,2.5
672,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0
673,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.166666666666667,1.6666666666666667,4.166666666666667
674,3.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,2.5,3.3333333333333335,2.5
676,5.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,4.166666666666667,5.0
677,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.8333333333333334,4.166666666666667,3.3333333333333335
678,5.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
679,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.166666666666667,5.0
680,3.0,3.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,3.3333333333333335
681,1.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,5.0
682,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
683,5.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0
684,1.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,4.166666666666667,5.0,5.0
685,2.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.166666666666667,5.0
686,5.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,3.0,4.166666666666667,4.166666666666667,3.3333333333333335
687,2.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,2.5,3.3333333333333335,2.5
688,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.166666666666667,4.166666666666667,3.3333333333333335
689,3.0,3.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,4.166666666666667,4.166666666666667
690,3.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,1.6666666666666667,4.166666666666667,1.6666666666666667
691,5.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,2.5
692,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,5.0
693,5.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,2.5,3.3333333333333335,2.5
694,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3333333333333335,2.5,3.3333333333333335
695,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
696,4.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.5,2.5,2.5
697,5.0,3.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,4.166666666666667,5.0,5.0
698,3.0,4.0,4.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,1.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,4.166666666666667
699,3.0,2.0,4.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,1.0,5.0,5.0,4.166666666666667,5.0
700,4.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.166666666666667,4.166666666666667,4.166666666666667
701,5.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
702,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.3333333333333335,4.166666666666667
703,4.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
704,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,3.0,4.0,4.166666666666667,3.3333333333333335,3.3333333333333335
705,3.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,2.5,2.5,1.6666666666666667
706,1.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,3.3333333333333335,3.3333333333333335,2.5
707,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.166666666666667,1.6666666666666667,4.166666666666667
708,1.0,2.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0
709,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,4.166666666666667,5.0,4.166666666666667
710,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,4.166666666666667,3.3333333333333335,3.3333333333333335
711,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.166666666666667
712,3.0,3.0,5.0,1.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0
713,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,0.8333333333333334,5.0
714,2.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,1.6666666666666667,4.166666666666667,1.6666666666666667
715,4.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,4.166666666666667,5.0,5.0
716,4.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0
717,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.166666666666667,4.166666666666667
718,2.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,3.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
719,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,4.166666666666667,1.6666666666666667,4.166666666666667
720,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.5,3.3333333333333335,2.5
721,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,2.0,4.166666666666667,4.166666666666667,3.3333333333333335
722,2.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,2.5,4.166666666666667,4.166666666666667
723,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.3333333333333335,4.166666666666667,3.3333333333333335
724,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,4.166666666666667,2.5,3.3333333333333335
725,3.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.3333333333333335,4.166666666666667,2.5
726,3.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.5,2.5,2.5
727,4.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,1.0,5.0,4.166666666666667,4.166666666666667,5.0
728,4.0,1.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.5
729,2.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,3.3333333333333335,3.3333333333333335,2.5
730,4.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
731,2.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,4.166666666666667
732,4.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,4.166666666666667,5.0
733,4.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,3.3333333333333335,4.166666666666667,3.3333333333333335
734,4.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,5.0,4.166666666666667,5.0,4.166666666666667
735,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
736,5.0,5.0,1.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0
737,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
738,3.0,4.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,1.6666666666666667,0.8333333333333334,1.6666666666666667
739,4.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,5.0
740,5.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
741,4.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
742,3.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,3.3333333333333335,3.3333333333333335,2.5
743,4.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,4.166666666666667,4.166666666666667
744,3.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,2.5,4.166666666666667,2.5
745,3.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,5.0,4.0,4.0,5.0,0.8333333333333334,5.0
746,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.5,3.3333333333333335,1.6666666666666667
747,5.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
748,3.0,2.0,5.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
749,1.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,1.0,2.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.166666666666667,4.166666666666667
750,5.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0
751,3.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
752,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
753,2.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.166666666666667
754,3.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.5,3.3333333333333335,2.5
755,2.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0
756,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,3.3333333333333335,4.166666666666667,3.3333333333333335
757,2.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
758,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
759,2.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
761,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
762,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,4.166666666666667,4.166666666666667
763,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
764,2.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,4.166666666666667,5.0
765,5.0,3.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0
766,5.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
767,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0,3.3333333333333335,4.166666666666667,4.166666666666667
768,3.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
769,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0
770,4.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,3.3333333333333335,4.166666666666667,3.3333333333333335
771,5.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,5.0,3.0,4.0,4.166666666666667,5.0,4.166666666666667
772,3.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,4.166666666666667,5.0
773,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,3.3333333333333335
774,2.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,3.3333333333333335,4.166666666666667,5.0
775,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
776,3.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.3333333333333335,3.3333333333333335,2.5
777,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.3333333333333335,4.166666666666667,1.6666666666666667
778,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,3.3333333333333335,3.3333333333333335,1.6666666666666667
779,2.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.166666666666667,3.3333333333333335
780,4.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,4.166666666666667,3.3333333333333335,3.3333333333333335
781,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
782,3.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
783,3.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,1.0,5.0,2.0,5.0,3.0,5.0,1.0,4.0,4.166666666666667,4.166666666666667,3.3333333333333335
784,3.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,1.6666666666666667,4.166666666666667,4.166666666666667
785,3.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.3333333333333335,3.3333333333333335,2.5
786,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
787,5.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
